,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
675,675,resistencia,resistencias,plur,2,default,1.390219676977722e-05,plural,plural,grandes,s,[MASK] resistencias [MASK],"[CLS] , [MASK] , resistencia , ##s , [MASK] , [SEP]",morphemic,11.183463689323624,-5.469485293513053,5.4694852935130545
677,677,resistencia,resistencia##s,plur,2,artificial,1.390219676977722e-05,plural,plural,grandes,s,[MASK] resistencia##s [MASK],"[CLS] , [MASK] , resistencia , ##s , [MASK] , [SEP]",morphemic,11.183463689323624,-5.469485293513053,5.4694852935130545
679,679,hito,hito,sing,1,default,6.752307513124833e-07,plural,plural,grandes,s,[MASK] hito [MASK],"[CLS] , [MASK] , hito , [MASK] , [SEP]",morphemic,14.208211350696306,5.079627018214927,-5.079627018214394
681,681,hito,hitos,plur,2,default,6.740221579093486e-05,plural,plural,grandes,s,[MASK] hitos [MASK],"[CLS] , [MASK] , hito , ##s , [MASK] , [SEP]",morphemic,9.604832665349967,-5.733726547905722,5.733726547905717
683,683,hito,hito##s,plur,2,artificial,6.740221579093486e-05,plural,plural,grandes,s,[MASK] hito##s [MASK],"[CLS] , [MASK] , hito , ##s , [MASK] , [SEP]",morphemic,9.604832665349967,-5.733726547905722,5.733726547905717
685,685,luna,luna,sing,1,default,3.961757101933472e-06,plural,plural,grandes,s,[MASK] luna [MASK],"[CLS] , [MASK] , luna , [MASK] , [SEP]",morphemic,12.438822918499753,5.210218353804261,-5.210218353804172
687,687,luna,lunas,plur,2,default,0.0002602164749987,plural,plural,grandes,s,[MASK] lunas [MASK],"[CLS] , [MASK] , luna , ##s , [MASK] , [SEP]",morphemic,8.25399667721564,-3.6734809405810065,3.6734809405808435
689,689,luna,luna##s,plur,2,artificial,0.0002602164749987,plural,plural,grandes,s,[MASK] luna##s [MASK],"[CLS] , [MASK] , luna , ##s , [MASK] , [SEP]",morphemic,8.25399667721564,-3.6734809405810065,3.6734809405808435
691,691,conserva,conserva,sing,1,default,5.460504326038063e-06,plural,plural,grandes,s,[MASK] conserva [MASK],"[CLS] , [MASK] , conserva , [MASK] , [SEP]",morphemic,12.117969405066829,1.4320011524781133,-1.4320011524781102
693,693,conserva,conservas,plur,2,default,2.3247643184731714e-05,plural,plural,grandes,s,[MASK] conservas [MASK],"[CLS] , [MASK] , conserva , ##s , [MASK] , [SEP]",morphemic,10.669306799467668,-3.053169212807642,3.0531692128076418
695,695,conserva,conserva##s,plur,2,artificial,2.3247643184731714e-05,plural,plural,grandes,s,[MASK] conserva##s [MASK],"[CLS] , [MASK] , conserva , ##s , [MASK] , [SEP]",morphemic,10.669306799467668,-3.053169212807642,3.0531692128076418
697,697,padrino,padrino,sing,1,default,1.6209084208185234e-07,plural,plural,grandes,s,[MASK] padrino [MASK],"[CLS] , [MASK] , padrino , [MASK] , [SEP]",morphemic,15.635108905285891,2.977865212316752,-2.97786521231675
699,699,padrino,padrinos,plur,2,default,9.32223065319704e-06,plural,plural,grandes,s,[MASK] padrinos [MASK],"[CLS] , [MASK] , padrino , ##s , [MASK] , [SEP]",morphemic,11.58310861743235,-4.500802984067855,4.500802984067854
701,701,padrino,padrino##s,plur,2,artificial,9.32223065319704e-06,plural,plural,grandes,s,[MASK] padrino##s [MASK],"[CLS] , [MASK] , padrino , ##s , [MASK] , [SEP]",morphemic,11.58310861743235,-4.500802984067855,4.500802984067854
703,703,escopeta,escopeta,sing,1,default,3.939004784569988e-07,plural,plural,grandes,s,[MASK] escopeta [MASK],"[CLS] , [MASK] , escopeta , [MASK] , [SEP]",morphemic,14.747167552304132,4.46212578003915,-4.46212578003915
705,705,escopeta,escopetas,plur,2,default,4.018833351437934e-05,plural,plural,grandes,s,[MASK] escopetas [MASK],"[CLS] , [MASK] , escopeta , ##s , [MASK] , [SEP]",morphemic,10.121933815543777,-3.445980996597873,3.445980996597873
707,707,escopeta,escopeta##s,plur,2,artificial,4.018833351437934e-05,plural,plural,grandes,s,[MASK] escopeta##s [MASK],"[CLS] , [MASK] , escopeta , ##s , [MASK] , [SEP]",morphemic,10.121933815543777,-3.445980996597873,3.445980996597873
709,709,montaje,montaje,sing,1,default,6.703191957058152e-07,plural,plural,grandes,s,[MASK] montaje [MASK],"[CLS] , [MASK] , montaje , [MASK] , [SEP]",morphemic,14.215511826508113,1.7337885159275768,-1.733788515927575
711,711,montaje,montajes,plur,2,default,1.8999864551005885e-05,plural,plural,grandes,s,[MASK] montajes [MASK],"[CLS] , [MASK] , montaje , ##s , [MASK] , [SEP]",morphemic,10.871078707717672,-4.532841699611867,4.532841699611866
713,713,montaje,montaje##s,plur,2,artificial,1.8999864551005885e-05,plural,plural,grandes,s,[MASK] montaje##s [MASK],"[CLS] , [MASK] , montaje , ##s , [MASK] , [SEP]",morphemic,10.871078707717672,-4.532841699611867,4.532841699611866
715,715,fallecimiento,fallecimiento,sing,1,default,2.935854297447804e-07,plural,plural,grandes,s,[MASK] fallecimiento [MASK],"[CLS] , [MASK] , fallecimiento , [MASK] , [SEP]",morphemic,15.041097167647347,2.4112778194643134,-2.411277819464313
717,717,fallecimiento,fallecimientos,plur,2,default,1.84147047548322e-05,plural,plural,grandes,s,[MASK] fallecimientos [MASK],"[CLS] , [MASK] , fallecimiento , ##s , [MASK] , [SEP]",morphemic,10.902361041058535,-4.672219299614527,4.672219299614524
719,719,fallecimiento,fallecimiento##s,plur,2,artificial,1.84147047548322e-05,plural,plural,grandes,s,[MASK] fallecimiento##s [MASK],"[CLS] , [MASK] , fallecimiento , ##s , [MASK] , [SEP]",morphemic,10.902361041058535,-4.672219299614527,4.672219299614524
721,721,iraní,iraní,sing,1,default,4.263819448624418e-07,plural,plural,grandes,es,[MASK] iraní [MASK],"[CLS] , [MASK] , iraní , [MASK] , [SEP]",morphemic,14.667930308184422,2.8648786773562893,-2.864878677356291
723,723,iraní,iraníes,plur,2,default,3.366335658938624e-05,plural,plural,grandes,es,[MASK] iraníes [MASK],"[CLS] , [MASK] , iraní , ##es , [MASK] , [SEP]",morphemic,10.299100653751909,-4.727015511263492,4.727015511263493
725,725,iraní,iraní##es,plur,2,artificial,3.366335658938624e-05,plural,plural,grandes,es,[MASK] iraní##es [MASK],"[CLS] , [MASK] , iraní , ##es , [MASK] , [SEP]",morphemic,10.299100653751909,-4.727015511263492,4.727015511263493
727,727,estímulo,estímulo,sing,1,default,5.2499057545674084e-08,plural,plural,grandes,s,[MASK] estímulo [MASK],"[CLS] , [MASK] , estímulo , [MASK] , [SEP]",morphemic,16.762470619020934,4.922498661799164,-4.922498661799162
729,729,estímulo,estímulos,plur,2,default,7.7265549407457e-06,plural,plural,grandes,s,[MASK] estímulos [MASK],"[CLS] , [MASK] , estímulo , ##s , [MASK] , [SEP]",morphemic,11.770847468608018,-5.412893277852792,5.412893277852794
731,731,estímulo,estímulo##s,plur,2,artificial,7.7265549407457e-06,plural,plural,grandes,s,[MASK] estímulo##s [MASK],"[CLS] , [MASK] , estímulo , ##s , [MASK] , [SEP]",morphemic,11.770847468608018,-5.412893277852792,5.412893277852794
733,733,ion,ion,sing,1,default,1.0836001820280217e-06,plural,plural,grandes,es,[MASK] ion [MASK],"[CLS] , [MASK] , ion , [MASK] , [SEP]",morphemic,13.735221558750968,3.2546767676825823,-3.2546767676825827
735,735,ion,iones,plur,2,default,5.487398448167369e-05,plural,plural,grandes,es,[MASK] iones [MASK],"[CLS] , [MASK] , ion , ##es , [MASK] , [SEP]",morphemic,9.810471192768905,-4.225517306932648,4.225517306932651
737,737,ion,ion##es,plur,2,artificial,5.487398448167369e-05,plural,plural,grandes,es,[MASK] ion##es [MASK],"[CLS] , [MASK] , ion , ##es , [MASK] , [SEP]",morphemic,9.810471192768905,-4.225517306932648,4.225517306932651
739,739,espesor,espesor,sing,1,default,4.6397124719987925e-07,plural,plural,grandes,es,[MASK] espesor [MASK],"[CLS] , [MASK] , espesor , [MASK] , [SEP]",morphemic,14.583443253881844,3.5221281549713304,-3.5221281549713304
741,741,espesor,espesores,plur,2,default,3.480488885543309e-05,plural,plural,grandes,es,[MASK] espesores [MASK],"[CLS] , [MASK] , espesor , ##es , [MASK] , [SEP]",morphemic,10.265752696699325,-5.2492217375796635,5.249221737579666
743,743,espesor,espesor##es,plur,2,artificial,3.480488885543309e-05,plural,plural,grandes,es,[MASK] espesor##es [MASK],"[CLS] , [MASK] , espesor , ##es , [MASK] , [SEP]",morphemic,10.265752696699325,-5.2492217375796635,5.249221737579666
745,745,orbital,orbital,sing,1,default,2.214040250692051e-06,plural,plural,grandes,es,[MASK] orbital [MASK],"[CLS] , [MASK] , orbital , [MASK] , [SEP]",morphemic,13.020691543765372,2.6931237879986636,-2.693123787998666
747,747,orbital,orbitales,plur,2,default,0.0001418781175743,plural,plural,grandes,es,[MASK] orbitales [MASK],"[CLS] , [MASK] , orbital , ##es , [MASK] , [SEP]",morphemic,8.860542195877496,-4.7897252447826695,4.7897252447821135
749,749,orbital,orbital##es,plur,2,artificial,0.0001418781175743,plural,plural,grandes,es,[MASK] orbital##es [MASK],"[CLS] , [MASK] , orbital , ##es , [MASK] , [SEP]",morphemic,8.860542195877496,-4.7897252447826695,4.7897252447821135
751,751,carbono,carbono,sing,1,default,3.325959880839946e-07,plural,plural,grandes,s,[MASK] carbono [MASK],"[CLS] , [MASK] , carbono , [MASK] , [SEP]",morphemic,14.916337332545377,2.6247902405201042,-2.6247902405201042
753,753,carbono,carbonos,plur,2,default,5.4637104767607525e-05,plural,plural,grandes,s,[MASK] carbonos [MASK],"[CLS] , [MASK] , carbono , ##s , [MASK] , [SEP]",morphemic,9.814797331521296,-4.293773673462647,4.2937736734626455
755,755,carbono,carbono##s,plur,2,artificial,5.4637104767607525e-05,plural,plural,grandes,s,[MASK] carbono##s [MASK],"[CLS] , [MASK] , carbono , ##s , [MASK] , [SEP]",morphemic,9.814797331521296,-4.293773673462647,4.2937736734626455
757,757,film,film,sing,1,default,2.2159510137953478e-07,plural,plural,grandes,s,[MASK] film [MASK],"[CLS] , [MASK] , film , [MASK] , [SEP]",morphemic,15.322413988005636,4.299001727469724,-4.299001727469724
759,759,film,films,plur,2,default,2.0575062080752105e-05,plural,plural,grandes,s,[MASK] films [MASK],"[CLS] , [MASK] , film , ##s , [MASK] , [SEP]",morphemic,10.79143079411519,-3.3070707337692706,3.3070707337692693
761,761,film,film##s,plur,2,artificial,2.0575062080752105e-05,plural,plural,grandes,s,[MASK] film##s [MASK],"[CLS] , [MASK] , film , ##s , [MASK] , [SEP]",morphemic,10.79143079411519,-3.3070707337692706,3.3070707337692693
763,763,advertencia,advertencia,sing,1,default,6.22928268967371e-07,plural,plural,grandes,s,[MASK] advertencia [MASK],"[CLS] , [MASK] , advertencia , [MASK] , [SEP]",morphemic,14.288834462881963,3.5633488681796326,-3.563348868179634
765,765,advertencia,advertencias,plur,2,default,3.159247171424795e-06,plural,plural,grandes,s,[MASK] advertencias [MASK],"[CLS] , [MASK] , advertencia , ##s , [MASK] , [SEP]",morphemic,12.665176795639256,-4.108809426990719,4.10880942699072
767,767,advertencia,advertencia##s,plur,2,artificial,3.159247171424795e-06,plural,plural,grandes,s,[MASK] advertencia##s [MASK],"[CLS] , [MASK] , advertencia , ##s , [MASK] , [SEP]",morphemic,12.665176795639256,-4.108809426990719,4.10880942699072
769,769,molino,molino,sing,1,default,8.854168527250295e-07,plural,plural,grandes,s,[MASK] molino [MASK],"[CLS] , [MASK] , molino , [MASK] , [SEP]",morphemic,13.937207282805312,5.317810007697668,-5.317810007697221
771,771,molino,molinos,plur,2,default,9.99841358861886e-05,plural,plural,grandes,s,[MASK] molinos [MASK],"[CLS] , [MASK] , molino , ##s , [MASK] , [SEP]",morphemic,9.210499025699134,-3.345490504623136,3.3454905046231365
773,773,molino,molino##s,plur,2,artificial,9.99841358861886e-05,plural,plural,grandes,s,[MASK] molino##s [MASK],"[CLS] , [MASK] , molino , ##s , [MASK] , [SEP]",morphemic,9.210499025699134,-3.345490504623136,3.3454905046231365
775,775,doncella,doncella,sing,1,default,4.327258977809834e-07,plural,plural,grandes,s,[MASK] doncella [MASK],"[CLS] , [MASK] , doncella , [MASK] , [SEP]",morphemic,14.653161339921253,4.4337548425374536,-4.43375484253745
777,777,doncella,doncellas,plur,2,default,4.546004129224457e-05,plural,plural,grandes,s,[MASK] doncellas [MASK],"[CLS] , [MASK] , doncella , ##s , [MASK] , [SEP]",morphemic,9.998676831219909,-3.371298756859275,3.371298756859277
779,779,doncella,doncella##s,plur,2,artificial,4.546004129224457e-05,plural,plural,grandes,s,[MASK] doncella##s [MASK],"[CLS] , [MASK] , doncella , ##s , [MASK] , [SEP]",morphemic,9.998676831219909,-3.371298756859275,3.371298756859277
781,781,tragedia,tragedia,sing,1,default,1.2285914863241487e-06,plural,plural,grandes,s,[MASK] tragedia [MASK],"[CLS] , [MASK] , tragedia , [MASK] , [SEP]",morphemic,13.6096421778156,4.498852743269369,-4.498852743268474
783,783,tragedia,tragedias,plur,2,default,0.0002369584253756,plural,plural,grandes,s,[MASK] tragedias [MASK],"[CLS] , [MASK] , tragedia , ##s , [MASK] , [SEP]",morphemic,8.347625852573072,-4.927890865842423,4.9278908658422855
785,785,tragedia,tragedia##s,plur,2,artificial,0.0002369584253756,plural,plural,grandes,s,[MASK] tragedia##s [MASK],"[CLS] , [MASK] , tragedia , ##s , [MASK] , [SEP]",morphemic,8.347625852573072,-4.927890865842423,4.9278908658422855
787,787,paliza,paliza,sing,1,default,5.454282359096396e-07,plural,plural,grandes,s,[MASK] paliza [MASK],"[CLS] , [MASK] , paliza , [MASK] , [SEP]",morphemic,14.421694596863556,4.742171267145617,-4.742171267145613
789,789,paliza,palizas,plur,2,default,6.89792723278515e-05,plural,plural,grandes,s,[MASK] palizas [MASK],"[CLS] , [MASK] , paliza , ##s , [MASK] , [SEP]",morphemic,9.581704499542075,-3.32770624111758,3.3277062411175806
791,791,paliza,paliza##s,plur,2,artificial,6.89792723278515e-05,plural,plural,grandes,s,[MASK] paliza##s [MASK],"[CLS] , [MASK] , paliza , ##s , [MASK] , [SEP]",morphemic,9.581704499542075,-3.32770624111758,3.3277062411175806
793,793,guarda,guarda,sing,1,default,1.2996308669244172e-06,plural,plural,grandes,s,[MASK] guarda [MASK],"[CLS] , [MASK] , guarda , [MASK] , [SEP]",morphemic,13.553430282337477,3.076486475218692,-3.0764864752186925
795,795,guarda,guardas,plur,2,default,2.371569644310512e-05,plural,plural,grandes,s,[MASK] guardas [MASK],"[CLS] , [MASK] , guarda , ##s , [MASK] , [SEP]",morphemic,10.649373431867746,-4.1121158285635655,4.1121158285635655
797,797,guarda,guarda##s,plur,2,artificial,2.371569644310512e-05,plural,plural,grandes,s,[MASK] guarda##s [MASK],"[CLS] , [MASK] , guarda , ##s , [MASK] , [SEP]",morphemic,10.649373431867746,-4.1121158285635655,4.1121158285635655
799,799,filósofo,filósofo,sing,1,default,1.6469670072183362e-07,plural,plural,grandes,s,[MASK] filósofo [MASK],"[CLS] , [MASK] , filósofo , [MASK] , [SEP]",morphemic,15.619160232010616,3.389232633396295,-3.3892326333962948
801,801,filósofo,filósofos,plur,2,default,0.000125388323795,plural,plural,grandes,s,[MASK] filósofos [MASK],"[CLS] , [MASK] , filósofo , ##s , [MASK] , [SEP]",morphemic,8.98409504578283,-6.877129547877052,6.877129547876651
803,803,filósofo,filósofo##s,plur,2,artificial,0.000125388323795,plural,plural,grandes,s,[MASK] filósofo##s [MASK],"[CLS] , [MASK] , filósofo , ##s , [MASK] , [SEP]",morphemic,8.98409504578283,-6.877129547877052,6.877129547876651
805,805,estadio,estadio,sing,1,default,2.8651472803176148e-06,plural,plural,grandes,s,[MASK] estadio [MASK],"[CLS] , [MASK] , estadio , [MASK] , [SEP]",morphemic,12.76289080237623,3.4255887267440706,-3.4255887267440683
807,807,estadio,estadios,plur,2,default,0.0026640831492841,plural,plural,grandes,s,[MASK] estadios [MASK],"[CLS] , [MASK] , estadio , ##s , [MASK] , [SEP]",morphemic,5.927895314597344,-5.610875079089156,5.610875079089148
809,809,estadio,estadio##s,plur,2,artificial,0.0026640831492841,plural,plural,grandes,s,[MASK] estadio##s [MASK],"[CLS] , [MASK] , estadio , ##s , [MASK] , [SEP]",morphemic,5.927895314597344,-5.610875079089156,5.610875079089148
811,811,imperio,imperio,sing,1,default,8.929801538215543e-07,plural,plural,grandes,s,[MASK] imperio [MASK],"[CLS] , [MASK] , imperio , [MASK] , [SEP]",morphemic,13.928701480480866,4.18213175729824,-4.182131757298239
813,813,imperio,imperios,plur,2,default,0.0007645566365681,plural,plural,grandes,s,[MASK] imperios [MASK],"[CLS] , [MASK] , imperio , ##s , [MASK] , [SEP]",morphemic,7.176214452189199,-5.73584643114233,5.735846431142253
815,815,imperio,imperio##s,plur,2,artificial,0.0007645566365681,plural,plural,grandes,s,[MASK] imperio##s [MASK],"[CLS] , [MASK] , imperio , ##s , [MASK] , [SEP]",morphemic,7.176214452189199,-5.73584643114233,5.735846431142253
817,817,astro,astro,sing,1,default,9.913053418131312e-07,plural,plural,grandes,s,[MASK] astro [MASK],"[CLS] , [MASK] , astro , [MASK] , [SEP]",morphemic,13.824243235227302,4.659809110258879,-4.659809110258533
819,819,astro,astros,plur,2,default,0.0001249071938218,plural,plural,grandes,s,[MASK] astros [MASK],"[CLS] , [MASK] , astro , ##s , [MASK] , [SEP]",morphemic,8.987939545839204,-4.447839759824058,4.4478397598236175
821,821,astro,astro##s,plur,2,artificial,0.0001249071938218,plural,plural,grandes,s,[MASK] astro##s [MASK],"[CLS] , [MASK] , astro , ##s , [MASK] , [SEP]",morphemic,8.987939545839204,-4.447839759824058,4.4478397598236175
823,823,sonrisa,sonrisa,sing,1,default,1.2237165947226458e-06,plural,plural,grandes,s,[MASK] sonrisa [MASK],"[CLS] , [MASK] , sonrisa , [MASK] , [SEP]",morphemic,13.613617940943,4.744555573666942,-4.7445555736667
825,825,sonrisa,sonrisas,plur,2,default,0.0001414518483215,plural,plural,grandes,s,[MASK] sonrisas [MASK],"[CLS] , [MASK] , sonrisa , ##s , [MASK] , [SEP]",morphemic,8.863551193341348,-3.9583474443582,3.958347444357534
827,827,sonrisa,sonrisa##s,plur,2,artificial,0.0001414518483215,plural,plural,grandes,s,[MASK] sonrisa##s [MASK],"[CLS] , [MASK] , sonrisa , ##s , [MASK] , [SEP]",morphemic,8.863551193341348,-3.9583474443582,3.958347444357534
829,829,recomendado,recomendado,sing,1,default,8.488947287332849e-07,plural,plural,grandes,s,[MASK] recomendado [MASK],"[CLS] , [MASK] , recomendado , [MASK] , [SEP]",morphemic,13.979330652747878,1.5082998971880066,-1.5082998971880064
831,831,recomendado,recomendados,plur,2,default,1.1179909051861614e-05,plural,plural,grandes,s,[MASK] recomendados [MASK],"[CLS] , [MASK] , recomendado , ##s , [MASK] , [SEP]",morphemic,11.401392225166507,-4.176354410315275,4.176354410315273
833,833,recomendado,recomendado##s,plur,2,artificial,1.1179909051861614e-05,plural,plural,grandes,s,[MASK] recomendado##s [MASK],"[CLS] , [MASK] , recomendado , ##s , [MASK] , [SEP]",morphemic,11.401392225166507,-4.176354410315275,4.176354410315273
835,835,afortunado,afortunado,sing,1,default,5.278022285892803e-07,plural,plural,grandes,s,[MASK] afortunado [MASK],"[CLS] , [MASK] , afortunado , [MASK] , [SEP]",morphemic,14.454544190473673,4.149885129675056,-4.149885129675056
837,837,afortunado,afortunados,plur,2,default,4.636987796402536e-05,plural,plural,grandes,s,[MASK] afortunados [MASK],"[CLS] , [MASK] , afortunado , ##s , [MASK] , [SEP]",morphemic,9.978860491351616,-4.346815163198684,4.346815163198686
839,839,afortunado,afortunado##s,plur,2,artificial,4.636987796402536e-05,plural,plural,grandes,s,[MASK] afortunado##s [MASK],"[CLS] , [MASK] , afortunado , ##s , [MASK] , [SEP]",morphemic,9.978860491351616,-4.346815163198684,4.346815163198686
841,841,tic,tic,sing,1,default,5.369751647776866e-07,plural,plural,grandes,s,[MASK] tic [MASK],"[CLS] , [MASK] , tic , [MASK] , [SEP]",morphemic,14.437313991593268,0.8844815181937147,-0.8844815181937151
843,843,tic,tics,plur,2,default,7.414567789965076e-06,plural,plural,grandes,s,[MASK] tics [MASK],"[CLS] , [MASK] , tic , ##s , [MASK] , [SEP]",morphemic,11.812063872682115,-5.674649304442104,5.674649304442101
