,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
1002,carril,carril,sing,2,default,0.0027985258493572474,singular,singular,es,es,[MASK] carril [MASK],"[CLS] , [MASK] , car , ##ril , [MASK] , [SEP]",non_morphemic,5.878662482813898
1003,carril,carril,sing,2,default,0.00012138342572143301,plural,plural,son,es,[MASK] carril [MASK],"[CLS] , [MASK] , car , ##ril , [MASK] , [SEP]",non_morphemic,9.01655621484202
1004,carril,carriles,plur,2,default,0.0011709713144227862,singular,singular,es,es,[MASK] carriles [MASK],"[CLS] , [MASK] , car , ##riles , [MASK] , [SEP]",non_morphemic,6.749921691316659
1005,carril,carriles,plur,2,default,0.008084743283689022,plural,plural,son,es,[MASK] carriles [MASK],"[CLS] , [MASK] , car , ##riles , [MASK] , [SEP]",non_morphemic,4.817776538629222
1006,carril,carril##es,plur,3,artificial,0.001717831357382238,singular,singular,es,es,[MASK] carril##es [MASK],"[CLS] , [MASK] , car , ##ril , ##es , [MASK] , [SEP]",non_morphemic,6.366692622413942
1007,carril,carril##es,plur,3,artificial,0.012246476486325264,plural,plural,son,es,[MASK] carril##es [MASK],"[CLS] , [MASK] , car , ##ril , ##es , [MASK] , [SEP]",non_morphemic,4.402517017135294
1008,legionario,legionario,sing,2,default,0.008840658701956272,singular,singular,es,s,[MASK] legionario [MASK],"[CLS] , [MASK] , legi , ##onario , [MASK] , [SEP]",non_morphemic,4.728393891312642
1009,legionario,legionario,sing,2,default,0.0004895948804914951,plural,plural,son,s,[MASK] legionario [MASK],"[CLS] , [MASK] , legi , ##onario , [MASK] , [SEP]",non_morphemic,7.6219322833332965
1010,legionario,legionarios,plur,2,default,0.0011641186429187655,singular,singular,es,s,[MASK] legionarios [MASK],"[CLS] , [MASK] , legi , ##onarios , [MASK] , [SEP]",non_morphemic,6.755791007960929
1011,legionario,legionarios,plur,2,default,0.00736270984634757,plural,plural,son,s,[MASK] legionarios [MASK],"[CLS] , [MASK] , legi , ##onarios , [MASK] , [SEP]",non_morphemic,4.911327228360004
1012,legionario,legionario##s,plur,3,artificial,0.002165544778108597,singular,singular,es,s,[MASK] legionario##s [MASK],"[CLS] , [MASK] , legi , ##onario , ##s , [MASK] , [SEP]",non_morphemic,6.135083319569744
1013,legionario,legionario##s,plur,3,artificial,0.007300535216927528,plural,plural,son,s,[MASK] legionario##s [MASK],"[CLS] , [MASK] , legi , ##onario , ##s , [MASK] , [SEP]",non_morphemic,4.919807616128047
1014,hospitalizado,hospitalizado,sing,2,default,0.0024164298083633184,singular,singular,es,s,[MASK] hospitalizado [MASK],"[CLS] , [MASK] , hospital , ##izado , [MASK] , [SEP]",non_morphemic,6.025464113919409
1015,hospitalizado,hospitalizado,sing,2,default,0.00010660867701517418,plural,plural,son,s,[MASK] hospitalizado [MASK],"[CLS] , [MASK] , hospital , ##izado , [MASK] , [SEP]",non_morphemic,9.146345651654219
1016,hospitalizado,hospitalizados,plur,2,default,0.0002704269136302173,singular,singular,es,s,[MASK] hospitalizados [MASK],"[CLS] , [MASK] , hospital , ##izados , [MASK] , [SEP]",non_morphemic,8.215508686092383
1017,hospitalizado,hospitalizados,plur,2,default,0.0014800638891756535,plural,plural,son,s,[MASK] hospitalizados [MASK],"[CLS] , [MASK] , hospital , ##izados , [MASK] , [SEP]",non_morphemic,6.515670023775912
1018,hospitalizado,hospitalizado##s,plur,3,artificial,0.00018506625201553106,singular,singular,es,s,[MASK] hospitalizado##s [MASK],"[CLS] , [MASK] , hospital , ##izado , ##s , [MASK] , [SEP]",non_morphemic,8.594796677992383
1019,hospitalizado,hospitalizado##s,plur,3,artificial,0.0008058511302806437,plural,plural,son,s,[MASK] hospitalizado##s [MASK],"[CLS] , [MASK] , hospital , ##izado , ##s , [MASK] , [SEP]",non_morphemic,7.123611534402197
1020,viso,viso,sing,2,default,0.02382560260593891,singular,singular,es,s,[MASK] viso [MASK],"[CLS] , [MASK] , vis , ##o , [MASK] , [SEP]",non_morphemic,3.7369945367527557
1021,viso,viso,sing,2,default,0.0021971820387989283,plural,plural,son,s,[MASK] viso [MASK],"[CLS] , [MASK] , vis , ##o , [MASK] , [SEP]",non_morphemic,6.120579631115545
1022,viso,visos,plur,2,default,0.0034916838631033897,singular,singular,es,s,[MASK] visos [MASK],"[CLS] , [MASK] , vis , ##os , [MASK] , [SEP]",non_morphemic,5.657371176860362
1023,viso,visos,plur,2,default,0.043261587619781494,plural,plural,son,s,[MASK] visos [MASK],"[CLS] , [MASK] , vis , ##os , [MASK] , [SEP]",non_morphemic,3.140490159644238
1024,viso,viso##s,plur,3,artificial,0.016704969108104706,singular,singular,es,s,[MASK] viso##s [MASK],"[CLS] , [MASK] , vis , ##o , ##s , [MASK] , [SEP]",non_morphemic,4.092049052435546
1025,viso,viso##s,plur,3,artificial,0.028227312490344048,plural,plural,son,s,[MASK] viso##s [MASK],"[CLS] , [MASK] , vis , ##o , ##s , [MASK] , [SEP]",non_morphemic,3.567465241732332
1026,microorganismo,microorganismo,sing,2,default,0.0190233513712883,singular,singular,es,s,[MASK] microorganismo [MASK],"[CLS] , [MASK] , microorgan , ##ismo , [MASK] , [SEP]",non_morphemic,3.962088034900487
1027,microorganismo,microorganismo,sing,2,default,0.002163223922252655,plural,plural,son,s,[MASK] microorganismo [MASK],"[CLS] , [MASK] , microorgan , ##ismo , [MASK] , [SEP]",non_morphemic,6.136155613443115
1028,microorganismo,microorganismos,plur,2,default,0.0016392573015764356,singular,singular,es,s,[MASK] microorganismos [MASK],"[CLS] , [MASK] , microorgan , ##ismos , [MASK] , [SEP]",non_morphemic,6.4135120046127225
1029,microorganismo,microorganismos,plur,2,default,0.027225835248827934,plural,plural,son,s,[MASK] microorganismos [MASK],"[CLS] , [MASK] , microorgan , ##ismos , [MASK] , [SEP]",non_morphemic,3.6035889311542717
1030,microorganismo,microorganismo##s,plur,3,artificial,0.00104632624424994,singular,singular,es,s,[MASK] microorganismo##s [MASK],"[CLS] , [MASK] , microorgan , ##ismo , ##s , [MASK] , [SEP]",non_morphemic,6.86247006498069
1031,microorganismo,microorganismo##s,plur,3,artificial,0.02734595164656639,plural,plural,son,s,[MASK] microorganismo##s [MASK],"[CLS] , [MASK] , microorgan , ##ismo , ##s , [MASK] , [SEP]",non_morphemic,3.5991867813054554
1032,proyectil,proyectil,sing,2,default,0.005916804540902376,singular,singular,es,es,[MASK] proyectil [MASK],"[CLS] , [MASK] , proyec , ##til , [MASK] , [SEP]",non_morphemic,5.1299587493126
1033,proyectil,proyectil,sing,2,default,0.000686519022565335,plural,plural,son,es,[MASK] proyectil [MASK],"[CLS] , [MASK] , proyec , ##til , [MASK] , [SEP]",non_morphemic,7.283876623649494
1034,proyectil,proyectiles,plur,2,default,0.002159831114113331,singular,singular,es,es,[MASK] proyectiles [MASK],"[CLS] , [MASK] , proyec , ##tiles , [MASK] , [SEP]",non_morphemic,6.137725248253393
1035,proyectil,proyectiles,plur,2,default,0.016974687576293945,plural,plural,son,es,[MASK] proyectiles [MASK],"[CLS] , [MASK] , proyec , ##tiles , [MASK] , [SEP]",non_morphemic,4.076032010637888
1036,proyectil,proyectil##es,plur,3,artificial,0.001453422475606203,singular,singular,es,es,[MASK] proyectil##es [MASK],"[CLS] , [MASK] , proyec , ##til , ##es , [MASK] , [SEP]",non_morphemic,6.533834175744019
1037,proyectil,proyectil##es,plur,3,artificial,0.009017283096909523,plural,plural,son,es,[MASK] proyectil##es [MASK],"[CLS] , [MASK] , proyec , ##til , ##es , [MASK] , [SEP]",non_morphemic,4.708612199048423
1038,electrodo,electrodo,sing,2,default,0.009766452945768833,singular,singular,es,s,[MASK] electrodo [MASK],"[CLS] , [MASK] , electro , ##do , [MASK] , [SEP]",non_morphemic,4.628801934552439
1039,electrodo,electrodo,sing,2,default,0.0007663543219678104,plural,plural,son,s,[MASK] electrodo [MASK],"[CLS] , [MASK] , electro , ##do , [MASK] , [SEP]",non_morphemic,7.17386593385651
1040,electrodo,electrodos,plur,2,default,0.0016413155244663358,singular,singular,es,s,[MASK] electrodos [MASK],"[CLS] , [MASK] , electro , ##dos , [MASK] , [SEP]",non_morphemic,6.41225720963081
1041,electrodo,electrodos,plur,2,default,0.00815587118268013,plural,plural,son,s,[MASK] electrodos [MASK],"[CLS] , [MASK] , electro , ##dos , [MASK] , [SEP]",non_morphemic,4.8090172205731605
1042,electrodo,electrodo##s,plur,3,artificial,0.0013036547461524606,singular,singular,es,s,[MASK] electrodo##s [MASK],"[CLS] , [MASK] , electro , ##do , ##s , [MASK] , [SEP]",non_morphemic,6.64258361575468
1043,electrodo,electrodo##s,plur,3,artificial,0.010986189357936382,plural,plural,son,s,[MASK] electrodo##s [MASK],"[CLS] , [MASK] , electro , ##do , ##s , [MASK] , [SEP]",non_morphemic,4.511116307915296
1044,microbio,microbio,sing,2,default,0.005577644798904657,singular,singular,es,s,[MASK] microbio [MASK],"[CLS] , [MASK] , micro , ##bio , [MASK] , [SEP]",non_morphemic,5.188988670738697
1045,microbio,microbio,sing,2,default,0.0011963376309722662,plural,plural,son,s,[MASK] microbio [MASK],"[CLS] , [MASK] , micro , ##bio , [MASK] , [SEP]",non_morphemic,6.7284903631488495
1046,microbio,microbios,plur,2,default,0.000850352575071156,singular,singular,es,s,[MASK] microbios [MASK],"[CLS] , [MASK] , micro , ##bios , [MASK] , [SEP]",non_morphemic,7.069859500281885
1047,microbio,microbios,plur,2,default,0.021481353789567947,plural,plural,son,s,[MASK] microbios [MASK],"[CLS] , [MASK] , micro , ##bios , [MASK] , [SEP]",non_morphemic,3.840569985742402
1048,microbio,microbio##s,plur,3,artificial,0.0006459731957875192,singular,singular,es,s,[MASK] microbio##s [MASK],"[CLS] , [MASK] , micro , ##bio , ##s , [MASK] , [SEP]",non_morphemic,7.344752547631493
1049,microbio,microbio##s,plur,3,artificial,0.01190422847867012,plural,plural,son,s,[MASK] microbio##s [MASK],"[CLS] , [MASK] , micro , ##bio , ##s , [MASK] , [SEP]",non_morphemic,4.4308616076389225
1050,toxina,toxina,sing,2,default,0.015225955285131931,singular,singular,es,s,[MASK] toxina [MASK],"[CLS] , [MASK] , tox , ##ina , [MASK] , [SEP]",non_morphemic,4.184753722846686
1051,toxina,toxina,sing,2,default,0.001153182121925056,plural,plural,son,s,[MASK] toxina [MASK],"[CLS] , [MASK] , tox , ##ina , [MASK] , [SEP]",non_morphemic,6.765230095333505
1052,toxina,toxinas,plur,2,default,0.0007341394666582346,singular,singular,es,s,[MASK] toxinas [MASK],"[CLS] , [MASK] , tox , ##inas , [MASK] , [SEP]",non_morphemic,7.216811538328032
1053,toxina,toxinas,plur,2,default,0.020611189305782318,plural,plural,son,s,[MASK] toxinas [MASK],"[CLS] , [MASK] , tox , ##inas , [MASK] , [SEP]",non_morphemic,3.881921180466522
1054,toxina,toxina##s,plur,3,artificial,0.0008952714852057397,singular,singular,es,s,[MASK] toxina##s [MASK],"[CLS] , [MASK] , tox , ##ina , ##s , [MASK] , [SEP]",non_morphemic,7.0183835502609
1055,toxina,toxina##s,plur,3,artificial,0.01518356055021286,plural,plural,son,s,[MASK] toxina##s [MASK],"[CLS] , [MASK] , tox , ##ina , ##s , [MASK] , [SEP]",non_morphemic,4.187541979168468
1056,espora,espora,sing,2,default,0.00838109478354454,singular,singular,es,s,[MASK] espora [MASK],"[CLS] , [MASK] , espor , ##a , [MASK] , [SEP]",non_morphemic,4.781776730593375
1057,espora,espora,sing,2,default,0.00043155791354365647,plural,plural,son,s,[MASK] espora [MASK],"[CLS] , [MASK] , espor , ##a , [MASK] , [SEP]",non_morphemic,7.748108841977092
1058,espora,esporas,plur,2,default,0.00122761947568506,singular,singular,es,s,[MASK] esporas [MASK],"[CLS] , [MASK] , espor , ##as , [MASK] , [SEP]",non_morphemic,6.7026783704984485
1059,espora,esporas,plur,2,default,0.01113625057041645,plural,plural,son,s,[MASK] esporas [MASK],"[CLS] , [MASK] , espor , ##as , [MASK] , [SEP]",non_morphemic,4.49754967470783
1060,espora,espora##s,plur,3,artificial,0.0011433807667344809,singular,singular,es,s,[MASK] espora##s [MASK],"[CLS] , [MASK] , espor , ##a , ##s , [MASK] , [SEP]",non_morphemic,6.773765820393178
1061,espora,espora##s,plur,3,artificial,0.006233934313058853,plural,plural,son,s,[MASK] espora##s [MASK],"[CLS] , [MASK] , espor , ##a , ##s , [MASK] , [SEP]",non_morphemic,5.0777476345775145
1062,mucosa,mucosa,sing,2,default,0.0019558037165552378,singular,singular,es,s,[MASK] mucosa [MASK],"[CLS] , [MASK] , mu , ##cosa , [MASK] , [SEP]",non_morphemic,6.236954061814238
1063,mucosa,mucosa,sing,2,default,0.000246614363277331,plural,plural,son,s,[MASK] mucosa [MASK],"[CLS] , [MASK] , mu , ##cosa , [MASK] , [SEP]",non_morphemic,8.307684723685567
1064,mucosa,mucosas,plur,2,default,0.0001522421807749197,singular,singular,es,s,[MASK] mucosas [MASK],"[CLS] , [MASK] , mu , ##cosas , [MASK] , [SEP]",non_morphemic,8.790038010493324
1065,mucosa,mucosas,plur,2,default,0.0005778036429546773,plural,plural,son,s,[MASK] mucosas [MASK],"[CLS] , [MASK] , mu , ##cosas , [MASK] , [SEP]",non_morphemic,7.456276465080645
1066,mucosa,mucosa##s,plur,3,artificial,0.000357346871169284,singular,singular,es,s,[MASK] mucosa##s [MASK],"[CLS] , [MASK] , mu , ##cosa , ##s , [MASK] , [SEP]",non_morphemic,7.936803619984346
1067,mucosa,mucosa##s,plur,3,artificial,0.0022487659007310867,plural,plural,son,s,[MASK] mucosa##s [MASK],"[CLS] , [MASK] , mu , ##cosa , ##s , [MASK] , [SEP]",non_morphemic,6.097373701804647
1068,represalia,represalia,sing,2,default,0.011761926114559174,singular,singular,es,s,[MASK] represalia [MASK],"[CLS] , [MASK] , repres , ##alia , [MASK] , [SEP]",non_morphemic,4.4428875646713655
1069,represalia,represalia,sing,2,default,0.0008092542993836105,plural,plural,son,s,[MASK] represalia [MASK],"[CLS] , [MASK] , repres , ##alia , [MASK] , [SEP]",non_morphemic,7.119397352371773
1070,represalia,represalias,plur,2,default,0.0012330866884440184,singular,singular,es,s,[MASK] represalias [MASK],"[CLS] , [MASK] , repres , ##alias , [MASK] , [SEP]",non_morphemic,6.698234750341891
1071,represalia,represalias,plur,2,default,0.005587697960436344,plural,plural,son,s,[MASK] represalias [MASK],"[CLS] , [MASK] , repres , ##alias , [MASK] , [SEP]",non_morphemic,5.187187890509181
1072,represalia,represalia##s,plur,3,artificial,0.00040937954327091575,singular,singular,es,s,[MASK] represalia##s [MASK],"[CLS] , [MASK] , repres , ##alia , ##s , [MASK] , [SEP]",non_morphemic,7.800867853569982
1073,represalia,represalia##s,plur,3,artificial,0.005076187197118998,plural,plural,son,s,[MASK] represalia##s [MASK],"[CLS] , [MASK] , repres , ##alia , ##s , [MASK] , [SEP]",non_morphemic,5.283194850944954
1074,pinito,pinito,sing,2,default,0.0038158174138516188,singular,singular,es,s,[MASK] pinito [MASK],"[CLS] , [MASK] , pin , ##ito , [MASK] , [SEP]",non_morphemic,5.568600374063987
1075,pinito,pinito,sing,2,default,0.00035030519939027727,plural,plural,son,s,[MASK] pinito [MASK],"[CLS] , [MASK] , pin , ##ito , [MASK] , [SEP]",non_morphemic,7.956705785192488
1076,pinito,pinitos,plur,2,default,0.0009738300577737391,singular,singular,es,s,[MASK] pinitos [MASK],"[CLS] , [MASK] , pin , ##itos , [MASK] , [SEP]",non_morphemic,6.934273748216639
1077,pinito,pinitos,plur,2,default,0.0034277508966624737,plural,plural,son,s,[MASK] pinitos [MASK],"[CLS] , [MASK] , pin , ##itos , [MASK] , [SEP]",non_morphemic,5.675850948138317
1078,pinito,pinito##s,plur,3,artificial,0.0009902626043185592,singular,singular,es,s,[MASK] pinito##s [MASK],"[CLS] , [MASK] , pin , ##ito , ##s , [MASK] , [SEP]",non_morphemic,6.917540393122593
1079,pinito,pinito##s,plur,3,artificial,0.004432167857885361,plural,plural,son,s,[MASK] pinito##s [MASK],"[CLS] , [MASK] , pin , ##ito , ##s , [MASK] , [SEP]",non_morphemic,5.418866456182752
1080,roedor,roedor,sing,2,default,0.0009702336974442005,singular,singular,es,es,[MASK] roedor [MASK],"[CLS] , [MASK] , ro , ##edor , [MASK] , [SEP]",non_morphemic,6.937973590284455
1081,roedor,roedor,sing,2,default,0.00013230142940301448,plural,plural,son,es,[MASK] roedor [MASK],"[CLS] , [MASK] , ro , ##edor , [MASK] , [SEP]",non_morphemic,8.93042768264614
1082,roedor,roedores,plur,2,default,0.00021627009846270084,singular,singular,es,es,[MASK] roedores [MASK],"[CLS] , [MASK] , ro , ##edores , [MASK] , [SEP]",non_morphemic,8.438982475603039
1083,roedor,roedores,plur,2,default,0.0017489442834630609,plural,plural,son,es,[MASK] roedores [MASK],"[CLS] , [MASK] , ro , ##edores , [MASK] , [SEP]",non_morphemic,6.3487429396777575
1084,roedor,roedor##es,plur,3,artificial,0.0003461475425865501,singular,singular,es,es,[MASK] roedor##es [MASK],"[CLS] , [MASK] , ro , ##edor , ##es , [MASK] , [SEP]",non_morphemic,7.968645450138731
1085,roedor,roedor##es,plur,3,artificial,0.005068758502602577,plural,plural,son,es,[MASK] roedor##es [MASK],"[CLS] , [MASK] , ro , ##edor , ##es , [MASK] , [SEP]",non_morphemic,5.2846593626464555
1086,persiana,persiana,sing,2,default,0.0017284676432609558,singular,singular,es,s,[MASK] persiana [MASK],"[CLS] , [MASK] , persi , ##ana , [MASK] , [SEP]",non_morphemic,6.360520018325997
1087,persiana,persiana,sing,2,default,0.000332109397277236,plural,plural,son,s,[MASK] persiana [MASK],"[CLS] , [MASK] , persi , ##ana , [MASK] , [SEP]",non_morphemic,8.010046133453047
1088,persiana,persianas,plur,2,default,0.0004453693109098822,singular,singular,es,s,[MASK] persianas [MASK],"[CLS] , [MASK] , persi , ##anas , [MASK] , [SEP]",non_morphemic,7.7166067078276726
1089,persiana,persianas,plur,2,default,0.0013905944069847465,plural,plural,son,s,[MASK] persianas [MASK],"[CLS] , [MASK] , persi , ##anas , [MASK] , [SEP]",non_morphemic,6.578023992323304
1090,persiana,persiana##s,plur,3,artificial,0.00043697076034732163,singular,singular,es,s,[MASK] persiana##s [MASK],"[CLS] , [MASK] , persi , ##ana , ##s , [MASK] , [SEP]",non_morphemic,7.735644275067617
1091,persiana,persiana##s,plur,3,artificial,0.0015636360039934516,plural,plural,son,s,[MASK] persiana##s [MASK],"[CLS] , [MASK] , persi , ##ana , ##s , [MASK] , [SEP]",non_morphemic,6.4607413979653145
1092,destello,destello,sing,2,default,0.006850218400359154,singular,singular,es,s,[MASK] destello [MASK],"[CLS] , [MASK] , dest , ##ello , [MASK] , [SEP]",non_morphemic,4.983474743952153
1093,destello,destello,sing,2,default,0.0008162388112396002,plural,plural,son,s,[MASK] destello [MASK],"[CLS] , [MASK] , dest , ##ello , [MASK] , [SEP]",non_morphemic,7.1108035849841515
1094,destello,destellos,plur,2,default,0.0008867061114870012,singular,singular,es,s,[MASK] destellos [MASK],"[CLS] , [MASK] , dest , ##ellos , [MASK] , [SEP]",non_morphemic,7.027996959206665
1095,destello,destellos,plur,2,default,0.007060968317091465,plural,plural,son,s,[MASK] destellos [MASK],"[CLS] , [MASK] , dest , ##ellos , [MASK] , [SEP]",non_morphemic,4.953173081486536
1096,destello,destello##s,plur,3,artificial,0.0007391984690912068,singular,singular,es,s,[MASK] destello##s [MASK],"[CLS] , [MASK] , dest , ##ello , ##s , [MASK] , [SEP]",non_morphemic,7.209944108673567
1097,destello,destello##s,plur,3,artificial,0.008529428392648697,plural,plural,son,s,[MASK] destello##s [MASK],"[CLS] , [MASK] , dest , ##ello , ##s , [MASK] , [SEP]",non_morphemic,4.764232931136728
1098,conductividad,conductividad,sing,2,default,0.0019370181253179908,singular,singular,es,es,[MASK] conductividad [MASK],"[CLS] , [MASK] , conduc , ##tividad , [MASK] , [SEP]",non_morphemic,6.246605537183407
1099,conductividad,conductividad,sing,2,default,0.0003585156810004264,plural,plural,son,es,[MASK] conductividad [MASK],"[CLS] , [MASK] , conduc , ##tividad , [MASK] , [SEP]",non_morphemic,7.933538158294227
1100,conductividad,conductividades,plur,2,default,0.0002634856791701168,singular,singular,es,es,[MASK] conductividades [MASK],"[CLS] , [MASK] , conduc , ##tividades , [MASK] , [SEP]",non_morphemic,8.241511539960296
