,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
976,almohada,almohada##s,plur,2,artificial,0.0033098363783210516,singular,es,s,La almohada##s [MASK],"[CLS] , La , almohada , ##s , [MASK] , [SEP]",morphemic,5.710856523346398
977,almohada,almohada##s,plur,2,artificial,0.038320645689964294,plural,son,s,La almohada##s [MASK],"[CLS] , La , almohada , ##s , [MASK] , [SEP]",morphemic,3.26176647607456
978,amanecere,amanecere,sing,2,default,0.013036509975790977,singular,es,s,El amanecere [MASK],"[CLS] , El , amanecer , ##e , [MASK] , [SEP]",morphemic,4.3400013981989085
979,amanecere,amanecere,sing,2,default,0.00045594037510454655,plural,son,s,El amanecere [MASK],"[CLS] , El , amanecer , ##e , [MASK] , [SEP]",morphemic,7.693148513348923
980,amanecere,amanecemes,plur,3,default,0.0005079706897959113,singular,es,s,Los amanecemes [MASK],"[CLS] , Los , aman , ##ece , ##mes , [MASK] , [SEP]",morphemic,7.585086809302486
981,amanecere,amanecemes,plur,3,default,0.04397816210985184,plural,son,s,Los amanecemes [MASK],"[CLS] , Los , aman , ##ece , ##mes , [MASK] , [SEP]",morphemic,3.124062083954459
982,amanecere,amanecere##s,plur,3,artificial,0.037749938666820526,singular,es,s,El amanecere##s [MASK],"[CLS] , El , amanecer , ##e , ##s , [MASK] , [SEP]",morphemic,3.2767714280084093
983,amanecere,amanecere##s,plur,3,artificial,0.00240478478372097,plural,son,s,El amanecere##s [MASK],"[CLS] , El , amanecer , ##e , ##s , [MASK] , [SEP]",morphemic,6.030294866446923
984,viuda,viuda,sing,1,default,0.013337243348360062,singular,es,s,La viuda [MASK],"[CLS] , La , viuda , [MASK] , [SEP]",morphemic,4.317194905399013
985,viuda,viuda,sing,1,default,0.00023050745949149132,plural,son,s,La viuda [MASK],"[CLS] , La , viuda , [MASK] , [SEP]",morphemic,8.375227333832164
986,viuda,viudñs,plur,4,default,0.0011037735966965556,singular,es,s,Las viudñs [MASK],"[CLS] , Las , vi , ##ud , ##ñ , ##s , [MASK] , [SEP]",morphemic,6.809020427614098
987,viuda,viudñs,plur,4,default,0.04098930582404137,plural,son,s,Las viudñs [MASK],"[CLS] , Las , vi , ##ud , ##ñ , ##s , [MASK] , [SEP]",morphemic,3.1944440798607854
988,viuda,viuda##s,plur,2,artificial,0.00049802620196715,singular,es,s,La viuda##s [MASK],"[CLS] , La , viuda , ##s , [MASK] , [SEP]",morphemic,7.604857867931842
989,viuda,viuda##s,plur,2,artificial,0.022974537685513496,plural,son,s,La viuda##s [MASK],"[CLS] , La , viuda , ##s , [MASK] , [SEP]",morphemic,3.7733687334449795
990,casada,casada,sing,1,default,0.13956744968891144,singular,es,s,La casada [MASK],"[CLS] , La , casada , [MASK] , [SEP]",morphemic,1.9692072842593866
991,casada,casada,sing,1,default,0.0029798701871186495,plural,son,s,La casada [MASK],"[CLS] , La , casada , [MASK] , [SEP]",morphemic,5.815875540783229
992,casada,ctsadas,plur,3,default,0.0011532644275575876,singular,es,s,Las ctsadas [MASK],"[CLS] , Las , c , ##ts , ##adas , [MASK] , [SEP]",morphemic,6.765158725257676
993,casada,ctsadas,plur,3,default,0.057197000831365585,plural,son,s,Las ctsadas [MASK],"[CLS] , Las , c , ##ts , ##adas , [MASK] , [SEP]",morphemic,2.861253814989128
994,casada,casada##s,plur,2,artificial,0.0018812434282153845,singular,es,s,La casada##s [MASK],"[CLS] , La , casada , ##s , [MASK] , [SEP]",morphemic,6.275822322780627
995,casada,casada##s,plur,2,artificial,0.016763390973210335,plural,son,s,La casada##s [MASK],"[CLS] , La , casada , ##s , [MASK] , [SEP]",morphemic,4.088557879022672
996,marido,marido,sing,1,default,0.012224061414599419,singular,es,s,El marido [MASK],"[CLS] , El , marido , [MASK] , [SEP]",morphemic,4.40434902247051
997,marido,marido,sing,1,default,0.00018616496527101845,plural,son,s,El marido [MASK],"[CLS] , El , marido , [MASK] , [SEP]",morphemic,8.588877367264164
998,marido,mrridos,plur,3,default,0.0007171480101533234,singular,es,s,Los mrridos [MASK],"[CLS] , Los , m , ##r , ##ridos , [MASK] , [SEP]",morphemic,7.240228308886866
999,marido,mrridos,plur,3,default,0.06298363208770752,plural,son,s,Los mrridos [MASK],"[CLS] , Los , m , ##r , ##ridos , [MASK] , [SEP]",morphemic,2.7648803944782103
1000,marido,marido##s,plur,2,artificial,0.004569423850625753,singular,es,s,El marido##s [MASK],"[CLS] , El , marido , ##s , [MASK] , [SEP]",morphemic,5.388368154096915
1001,marido,marido##s,plur,2,artificial,0.026286844164133072,plural,son,s,El marido##s [MASK],"[CLS] , El , marido , ##s , [MASK] , [SEP]",morphemic,3.6386866868472096
1002,fantasía,fantasía,sing,1,default,0.0200992152094841,singular,es,s,La fantasía [MASK],"[CLS] , La , fantasía , [MASK] , [SEP]",morphemic,3.907074508983629
1003,fantasía,fantasía,sing,1,default,0.00026660048752091825,plural,son,s,La fantasía [MASK],"[CLS] , La , fantasía , [MASK] , [SEP]",morphemic,8.22975932156073
1004,fantasía,faptasías,plur,4,default,0.00018625525990501046,singular,es,s,Las faptasías [MASK],"[CLS] , Las , fa , ##pta , ##s , ##ías , [MASK] , [SEP]",morphemic,8.58839246000265
1005,fantasía,faptasías,plur,4,default,0.022792676463723183,plural,son,s,Las faptasías [MASK],"[CLS] , Las , fa , ##pta , ##s , ##ías , [MASK] , [SEP]",morphemic,3.781316002351434
1006,fantasía,fantasía##s,plur,2,artificial,0.005230760667473078,singular,es,s,La fantasía##s [MASK],"[CLS] , La , fantasía , ##s , [MASK] , [SEP]",morphemic,5.253198568369642
1007,fantasía,fantasía##s,plur,2,artificial,0.030151039361953735,plural,son,s,La fantasía##s [MASK],"[CLS] , La , fantasía , ##s , [MASK] , [SEP]",morphemic,3.5015358833698325
1008,desventaja,desventaja,sing,1,default,0.12019535154104233,singular,es,s,La desventaja [MASK],"[CLS] , La , desventaja , [MASK] , [SEP]",morphemic,2.118636930332313
1009,desventaja,desventaja,sing,1,default,0.0009261807426810265,plural,son,s,La desventaja [MASK],"[CLS] , La , desventaja , [MASK] , [SEP]",morphemic,6.984441155883907
1010,desventaja,desvencajas,plur,4,default,0.0003605394158512354,singular,es,s,Las desvencajas [MASK],"[CLS] , Las , desv , ##en , ##ca , ##jas , [MASK] , [SEP]",morphemic,7.927909270596845
1011,desventaja,desvencajas,plur,4,default,0.034680988639593124,plural,son,s,Las desvencajas [MASK],"[CLS] , Las , desv , ##en , ##ca , ##jas , [MASK] , [SEP]",morphemic,3.361563619990742
1012,desventaja,desventaja##s,plur,2,artificial,0.0010501770302653313,singular,es,s,La desventaja##s [MASK],"[CLS] , La , desventaja , ##s , [MASK] , [SEP]",morphemic,6.858796528771434
1013,desventaja,desventaja##s,plur,2,artificial,0.036792539060115814,plural,son,s,La desventaja##s [MASK],"[CLS] , La , desventaja , ##s , [MASK] , [SEP]",morphemic,3.302460197294014
1014,codo,codo,sing,1,default,0.04618548974394798,singular,es,s,El codo [MASK],"[CLS] , El , codo , [MASK] , [SEP]",morphemic,3.075089605032586
1015,codo,codo,sing,1,default,0.00048162194434553385,plural,son,s,El codo [MASK],"[CLS] , El , codo , [MASK] , [SEP]",morphemic,7.638351099506215
1016,codo,cohos,plur,2,default,0.0002486189769115299,singular,es,s,Los cohos [MASK],"[CLS] , Los , co , ##hos , [MASK] , [SEP]",morphemic,8.299589046678234
1017,codo,cohos,plur,2,default,0.06216242536902428,plural,son,s,Los cohos [MASK],"[CLS] , Los , co , ##hos , [MASK] , [SEP]",morphemic,2.7780045555207376
1018,codo,codo##s,plur,2,artificial,0.005271992180496454,singular,es,s,El codo##s [MASK],"[CLS] , El , codo , ##s , [MASK] , [SEP]",morphemic,5.245346964996905
1019,codo,codo##s,plur,2,artificial,0.03763309493660927,plural,son,s,El codo##s [MASK],"[CLS] , El , codo , ##s , [MASK] , [SEP]",morphemic,3.279871431237212
1020,ensalada,ensalada,sing,1,default,0.010458692908287048,singular,es,s,La ensalada [MASK],"[CLS] , La , ensalada , [MASK] , [SEP]",morphemic,4.5603217891204535
1021,ensalada,ensalada,sing,1,default,0.00025590183213353157,plural,son,s,La ensalada [MASK],"[CLS] , La , ensalada , [MASK] , [SEP]",morphemic,8.270716655255846
1022,ensalada,ensalazas,plur,3,default,0.0004753482062369585,singular,es,s,Las ensalazas [MASK],"[CLS] , Las , ensal , ##aza , ##s , [MASK] , [SEP]",morphemic,7.6514629567290795
1023,ensalada,ensalazas,plur,3,default,0.1118585392832756,plural,son,s,Las ensalazas [MASK],"[CLS] , Las , ensal , ##aza , ##s , [MASK] , [SEP]",morphemic,2.1905202481106136
1024,ensalada,ensalada##s,plur,2,artificial,0.0005704099894501269,singular,es,s,La ensalada##s [MASK],"[CLS] , La , ensalada , ##s , [MASK] , [SEP]",morphemic,7.469155175956308
1025,ensalada,ensalada##s,plur,2,artificial,0.011492238380014896,plural,son,s,La ensalada##s [MASK],"[CLS] , La , ensalada , ##s , [MASK] , [SEP]",morphemic,4.466083394953281
1026,camarero,camarero,sing,1,default,0.014989512041211128,singular,es,s,El camarero [MASK],"[CLS] , El , camarero , [MASK] , [SEP]",morphemic,4.200404519684918
1027,camarero,camarero,sing,1,default,0.00018573338456917554,plural,son,s,El camarero [MASK],"[CLS] , El , camarero , [MASK] , [SEP]",morphemic,8.59119832886976
1028,camarero,camaresos,plur,3,default,9.591673733666539e-05,singular,es,s,Los camaresos [MASK],"[CLS] , Los , camar , ##eso , ##s , [MASK] , [SEP]",morphemic,9.252030062245273
1029,camarero,camaresos,plur,3,default,0.04675079509615898,plural,son,s,Los camaresos [MASK],"[CLS] , Los , camar , ##eso , ##s , [MASK] , [SEP]",morphemic,3.062924015987595
1030,camarero,camarero##s,plur,2,artificial,0.022896183654665947,singular,es,s,El camarero##s [MASK],"[CLS] , El , camarero , ##s , [MASK] , [SEP]",morphemic,3.7767850349447114
1031,camarero,camarero##s,plur,2,artificial,0.011018875986337662,plural,son,s,El camarero##s [MASK],"[CLS] , El , camarero , ##s , [MASK] , [SEP]",morphemic,4.508145478069491
1032,prospecto,prospecto,sing,1,default,0.07096899300813675,singular,es,s,El prospecto [MASK],"[CLS] , El , prospecto , [MASK] , [SEP]",morphemic,2.645512215525243
1033,prospecto,prospecto,sing,1,default,0.0019269093172624707,plural,son,s,El prospecto [MASK],"[CLS] , El , prospecto , [MASK] , [SEP]",morphemic,6.2518379496803265
1034,prospecto,prosprctos,plur,3,default,0.000365063373465091,singular,es,s,Los prosprctos [MASK],"[CLS] , Los , pros , ##pr , ##ctos , [MASK] , [SEP]",morphemic,7.915439593521264
1035,prospecto,prosprctos,plur,3,default,0.12913930416107178,plural,son,s,Los prosprctos [MASK],"[CLS] , Los , pros , ##pr , ##ctos , [MASK] , [SEP]",morphemic,2.046863580050836
1036,prospecto,prospecto##s,plur,2,artificial,0.004685977939516306,singular,es,s,El prospecto##s [MASK],"[CLS] , El , prospecto , ##s , [MASK] , [SEP]",morphemic,5.363180646650614
1037,prospecto,prospecto##s,plur,2,artificial,0.01683560200035572,plural,son,s,El prospecto##s [MASK],"[CLS] , El , prospecto , ##s , [MASK] , [SEP]",morphemic,4.084259468151544
1038,guapa,guapa,sing,1,default,0.010226540267467499,singular,es,s,La guapa [MASK],"[CLS] , La , guapa , [MASK] , [SEP]",morphemic,4.582768950992812
1039,guapa,guapa,sing,1,default,0.00016522790247108787,plural,son,s,La guapa [MASK],"[CLS] , La , guapa , [MASK] , [SEP]",morphemic,8.708184809982885
1040,guapa,guapah,plur,2,default,0.0013082486111670732,singular,es,s,Las guapah [MASK],"[CLS] , Las , guapa , ##h , [MASK] , [SEP]",morphemic,6.639065974308489
1041,guapa,guapah,plur,2,default,0.04254775866866112,plural,son,s,Las guapah [MASK],"[CLS] , Las , guapa , ##h , [MASK] , [SEP]",morphemic,3.1571281005872494
1042,guapa,guapa##s,plur,2,artificial,0.004736017901450396,singular,es,s,La guapa##s [MASK],"[CLS] , La , guapa , ##s , [MASK] , [SEP]",morphemic,5.352558601540516
1043,guapa,guapa##s,plur,2,artificial,0.028016071766614914,plural,son,s,La guapa##s [MASK],"[CLS] , La , guapa , ##s , [MASK] , [SEP]",morphemic,3.5749769418123205
1044,bahía,bahía,sing,1,default,0.01576892100274563,singular,es,s,La bahía [MASK],"[CLS] , La , bahía , [MASK] , [SEP]",morphemic,4.149714301226532
1045,bahía,bahía,sing,1,default,0.0005635269917547703,plural,son,s,La bahía [MASK],"[CLS] , La , bahía , [MASK] , [SEP]",morphemic,7.481295325445693
1046,bahía,bvhías,plur,4,default,0.0003126194351352751,singular,es,s,Las bvhías [MASK],"[CLS] , Las , b , ##v , ##hí , ##as , [MASK] , [SEP]",morphemic,8.070523969371862
1047,bahía,bvhías,plur,4,default,0.03357842564582825,plural,son,s,Las bvhías [MASK],"[CLS] , Las , b , ##v , ##hí , ##as , [MASK] , [SEP]",morphemic,3.393871512117694
1048,bahía,bahía##s,plur,2,artificial,0.0001927520934259519,singular,es,s,La bahía##s [MASK],"[CLS] , La , bahía , ##s , [MASK] , [SEP]",morphemic,8.554105684744785
1049,bahía,bahía##s,plur,2,artificial,0.02888302691280842,plural,son,s,La bahía##s [MASK],"[CLS] , La , bahía , ##s , [MASK] , [SEP]",morphemic,3.5445011604494043
1050,taxi,taxi,sing,1,default,0.00511896563693881,singular,es,s,El taxi [MASK],"[CLS] , El , taxi , [MASK] , [SEP]",morphemic,5.274802884375713
1051,taxi,taxi,sing,1,default,0.0003763684944715351,plural,son,s,El taxi [MASK],"[CLS] , El , taxi , [MASK] , [SEP]",morphemic,7.884941856010436
1052,taxi,xaxis,plur,3,default,0.0004441178753040731,singular,es,s,Los xaxis [MASK],"[CLS] , Los , x , ##ax , ##is , [MASK] , [SEP]",morphemic,7.719420545847851
1053,taxi,xaxis,plur,3,default,0.06039242818951607,plural,son,s,Los xaxis [MASK],"[CLS] , Los , x , ##ax , ##is , [MASK] , [SEP]",morphemic,2.8068915430004546
1054,taxi,taxi##s,plur,2,artificial,0.0015411095228046179,singular,es,s,El taxi##s [MASK],"[CLS] , El , taxi , ##s , [MASK] , [SEP]",morphemic,6.475252652616404
1055,taxi,taxi##s,plur,2,artificial,0.011388181708753109,plural,son,s,El taxi##s [MASK],"[CLS] , El , taxi , ##s , [MASK] , [SEP]",morphemic,4.475179153533378
1056,vestuario,vestuario,sing,1,default,0.012396415695548058,singular,es,s,El vestuario [MASK],"[CLS] , El , vestuario , [MASK] , [SEP]",morphemic,4.390347904966759
1057,vestuario,vestuario,sing,1,default,0.0005897054797969759,plural,son,s,El vestuario [MASK],"[CLS] , El , vestuario , [MASK] , [SEP]",morphemic,7.435887332484498
1058,vestuario,vestuarioo,plur,2,default,0.007097887806594372,singular,es,s,Los vestuarioo [MASK],"[CLS] , Los , vestuario , ##o , [MASK] , [SEP]",morphemic,4.947958031223361
1059,vestuario,vestuarioo,plur,2,default,0.09000879526138306,plural,son,s,Los vestuarioo [MASK],"[CLS] , Los , vestuario , ##o , [MASK] , [SEP]",morphemic,2.4078478883001826
1060,vestuario,vestuario##s,plur,2,artificial,0.0003021150187123567,singular,es,s,El vestuario##s [MASK],"[CLS] , El , vestuario , ##s , [MASK] , [SEP]",morphemic,8.104702756433461
1061,vestuario,vestuario##s,plur,2,artificial,0.008167914114892483,plural,son,s,El vestuario##s [MASK],"[CLS] , El , vestuario , ##s , [MASK] , [SEP]",morphemic,4.807541713002125
1062,ducha,ducha,sing,1,default,0.017596930265426636,singular,es,s,La ducha [MASK],"[CLS] , La , ducha , [MASK] , [SEP]",morphemic,4.040030808887522
1063,ducha,ducha,sing,1,default,0.00100726040545851,plural,son,s,La ducha [MASK],"[CLS] , La , ducha , [MASK] , [SEP]",morphemic,6.900521103384241
1064,ducha,suchas,plur,2,default,0.00027691139257512987,singular,es,s,Las suchas [MASK],"[CLS] , Las , su , ##chas , [MASK] , [SEP]",morphemic,8.191812985350477
1065,ducha,suchas,plur,2,default,0.10995223373174667,plural,son,s,Las suchas [MASK],"[CLS] , Las , su , ##chas , [MASK] , [SEP]",morphemic,2.207709246300995
1066,ducha,ducha##s,plur,2,artificial,0.00600895332172513,singular,es,s,La ducha##s [MASK],"[CLS] , La , ducha , ##s , [MASK] , [SEP]",morphemic,5.1145047017209055
1067,ducha,ducha##s,plur,2,artificial,0.04145786166191101,plural,son,s,La ducha##s [MASK],"[CLS] , La , ducha , ##s , [MASK] , [SEP]",morphemic,3.18307774923534
1068,armario,armario,sing,1,default,0.020715240389108658,singular,es,s,El armario [MASK],"[CLS] , El , armario , [MASK] , [SEP]",morphemic,3.8768855989288107
1069,armario,armario,sing,1,default,0.0005172943347133696,plural,son,s,El armario [MASK],"[CLS] , El , armario , [MASK] , [SEP]",morphemic,7.566898532661074
1070,armario,armariok,plur,2,default,0.011568206362426281,singular,es,s,Los armariok [MASK],"[CLS] , Los , armario , ##k , [MASK] , [SEP]",morphemic,4.459494774649265
1071,armario,armariok,plur,2,default,0.07172325253486633,plural,son,s,Los armariok [MASK],"[CLS] , Los , armario , ##k , [MASK] , [SEP]",morphemic,2.634940280815247
1072,armario,armario##s,plur,2,artificial,0.007844923995435238,singular,es,s,El armario##s [MASK],"[CLS] , El , armario , ##s , [MASK] , [SEP]",morphemic,4.847888581125114
1073,armario,armario##s,plur,2,artificial,0.05834466218948364,plural,son,s,El armario##s [MASK],"[CLS] , El , armario , ##s , [MASK] , [SEP]",morphemic,2.841387403620275
1074,adicto,adicto,sing,1,default,0.014450430870056152,singular,es,s,El adicto [MASK],"[CLS] , El , adicto , [MASK] , [SEP]",morphemic,4.2370310468712775
1075,adicto,adicto,sing,1,default,0.0004382345941849053,plural,son,s,El adicto [MASK],"[CLS] , El , adicto , [MASK] , [SEP]",morphemic,7.732756187810121
1076,adicto,adicdos,plur,3,default,0.00025776142138056457,singular,es,s,Los adicdos [MASK],"[CLS] , Los , adi , ##c , ##dos , [MASK] , [SEP]",morphemic,8.263476124194185
1077,adicto,adicdos,plur,3,default,0.24822042882442474,plural,son,s,Los adicdos [MASK],"[CLS] , Los , adi , ##c , ##dos , [MASK] , [SEP]",morphemic,1.393438101684056
1078,adicto,adicto##s,plur,2,artificial,0.002871628850698471,singular,es,s,El adicto##s [MASK],"[CLS] , El , adicto , ##s , [MASK] , [SEP]",morphemic,5.852875866405301
1079,adicto,adicto##s,plur,2,artificial,0.008387228474020958,plural,son,s,El adicto##s [MASK],"[CLS] , El , adicto , ##s , [MASK] , [SEP]",morphemic,4.781045149903312
1080,suicida,suicida,sing,1,default,0.006999969016760588,singular,es,s,El suicida [MASK],"[CLS] , El , suicida , [MASK] , [SEP]",morphemic,4.961849556113679
1081,suicida,suicida,sing,1,default,0.00035328062949702144,plural,son,s,El suicida [MASK],"[CLS] , El , suicida , [MASK] , [SEP]",morphemic,7.948247832452881
1082,suicida,suicidaf,plur,2,default,0.0006182466167956591,singular,es,s,Los suicidaf [MASK],"[CLS] , Los , suicida , ##f , [MASK] , [SEP]",morphemic,7.388623123804718
1083,suicida,suicidaf,plur,2,default,0.060621898621320724,plural,son,s,Los suicidaf [MASK],"[CLS] , Los , suicida , ##f , [MASK] , [SEP]",morphemic,2.8030990877947617
1084,suicida,suicida##s,plur,2,artificial,0.0018588516395539045,singular,es,s,El suicida##s [MASK],"[CLS] , El , suicida , ##s , [MASK] , [SEP]",morphemic,6.287796380015009
1085,suicida,suicida##s,plur,2,artificial,0.003033097367733717,plural,son,s,El suicida##s [MASK],"[CLS] , El , suicida , ##s , [MASK] , [SEP]",morphemic,5.798170948010324
1086,boca,boca,sing,1,default,0.013644333928823471,singular,es,s,La boca [MASK],"[CLS] , La , boca , [MASK] , [SEP]",morphemic,4.294430940317178
1087,boca,boca,sing,1,default,0.00043377690599299967,plural,son,s,La boca [MASK],"[CLS] , La , boca , [MASK] , [SEP]",morphemic,7.742980197519275
1088,boca,bonas,plur,2,default,0.00025903250207193196,singular,es,s,Las bonas [MASK],"[CLS] , Las , bon , ##as , [MASK] , [SEP]",morphemic,8.258557013512807
1089,boca,bonas,plur,2,default,0.06948858499526978,plural,son,s,Las bonas [MASK],"[CLS] , Las , bon , ##as , [MASK] , [SEP]",morphemic,2.6665927845734014
1090,boca,boca##s,plur,2,artificial,0.003312963293865323,singular,es,s,La boca##s [MASK],"[CLS] , La , boca , ##s , [MASK] , [SEP]",morphemic,5.70991223515065
