,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
1529,niño,niño##s,plur,2,artificial,0.00017414605827070773,plural,grandes,s,El niño##s [MASK],"[CLS] , El , niño , ##s , [MASK] , [SEP]",single-token,8.655616195512883
1530,política,política,sing,1,default,1.167424784398463e-06,singular,grande,s,La política [MASK],"[CLS] , La , política , [MASK] , [SEP]",single-token,13.660710273976811
1531,política,política,sing,1,default,9.896793606856136e-09,plural,grandes,s,La política [MASK],"[CLS] , La , política , [MASK] , [SEP]",single-token,18.431055010361046
1532,política,molíticas,plur,3,default,5.379612488809471e-08,singular,grande,s,Las molíticas [MASK],"[CLS] , Las , mol , ##ítica , ##s , [MASK] , [SEP]",single-token,16.73806440047515
1533,política,molíticas,plur,3,default,7.243493200803641e-06,plural,grandes,s,Las molíticas [MASK],"[CLS] , Las , mol , ##ítica , ##s , [MASK] , [SEP]",single-token,11.835406981626893
1534,política,política##s,plur,2,artificial,1.543828716421558e-06,singular,grande,s,La política##s [MASK],"[CLS] , La , política , ##s , [MASK] , [SEP]",single-token,13.381245047475558
1535,política,política##s,plur,2,artificial,5.555509778787382e-05,plural,grandes,s,La política##s [MASK],"[CLS] , La , política , ##s , [MASK] , [SEP]",single-token,9.79813527673052
1536,colectivo,colectivo,sing,1,default,1.3739484529651236e-05,singular,grande,s,El colectivo [MASK],"[CLS] , El , colectivo , [MASK] , [SEP]",single-token,11.195236787910844
1537,colectivo,colectivo,sing,1,default,1.8301848925261766e-08,plural,grandes,s,El colectivo [MASK],"[CLS] , El , colectivo , [MASK] , [SEP]",single-token,17.816263748035333
1538,colectivo,cobectivos,plur,3,default,3.1760685192949722e-09,singular,grande,s,Los cobectivos [MASK],"[CLS] , Los , co , ##bec , ##tivos , [MASK] , [SEP]",single-token,19.56762171970892
1539,colectivo,cobectivos,plur,3,default,2.3292636797123123e-07,plural,grandes,s,Los cobectivos [MASK],"[CLS] , Los , co , ##bec , ##tivos , [MASK] , [SEP]",single-token,15.27254345061555
1540,colectivo,colectivo##s,plur,2,artificial,1.6908674069782137e-06,singular,grande,s,El colectivo##s [MASK],"[CLS] , El , colectivo , ##s , [MASK] , [SEP]",single-token,13.290268902134427
1541,colectivo,colectivo##s,plur,2,artificial,3.118896347586997e-05,plural,grandes,s,El colectivo##s [MASK],"[CLS] , El , colectivo , ##s , [MASK] , [SEP]",single-token,10.375446260475488
1542,causa,causa,sing,1,default,7.835662108846009e-05,singular,grande,s,La causa [MASK],"[CLS] , La , causa , [MASK] , [SEP]",single-token,9.454240086179306
1543,causa,causa,sing,1,default,1.1373762731636816e-07,plural,grandes,s,La causa [MASK],"[CLS] , La , causa , [MASK] , [SEP]",single-token,15.989371555876444
1544,causa,causab,plur,2,default,1.6985804052183084e-07,singular,grande,s,Las causab [MASK],"[CLS] , Las , causa , ##b , [MASK] , [SEP]",single-token,15.588302804503364
1545,causa,causab,plur,2,default,4.3022105273848865e-06,plural,grandes,s,Las causab [MASK],"[CLS] , Las , causa , ##b , [MASK] , [SEP]",single-token,12.356381591220606
1546,causa,causa##s,plur,2,artificial,8.11123470612074e-08,singular,grande,s,La causa##s [MASK],"[CLS] , La , causa , ##s , [MASK] , [SEP]",single-token,16.327430642515374
1547,causa,causa##s,plur,2,artificial,8.096327292150818e-06,plural,grandes,s,La causa##s [MASK],"[CLS] , La , causa , ##s , [MASK] , [SEP]",single-token,11.724100019834262
1548,efectivo,efectivo,sing,1,default,6.353740900522098e-06,singular,grande,s,El efectivo [MASK],"[CLS] , El , efectivo , [MASK] , [SEP]",single-token,11.966466800329217
1549,efectivo,efectivo,sing,1,default,2.6186782520198904e-07,plural,grandes,s,El efectivo [MASK],"[CLS] , El , efectivo , [MASK] , [SEP]",single-token,15.155425944442037
1550,efectivo,efejtivos,plur,4,default,2.404130050592812e-08,singular,grande,s,Los efejtivos [MASK],"[CLS] , Los , ef , ##e , ##j , ##tivos , [MASK] , [SEP]",single-token,17.543492631158262
1551,efectivo,efejtivos,plur,4,default,3.2573079806752503e-06,plural,grandes,s,Los efejtivos [MASK],"[CLS] , Los , ef , ##e , ##j , ##tivos , [MASK] , [SEP]",single-token,12.634609476522833
1552,efectivo,efectivo##s,plur,2,artificial,1.7322572603006847e-06,singular,grande,s,El efectivo##s [MASK],"[CLS] , El , efectivo , ##s , [MASK] , [SEP]",single-token,13.266085225193159
1553,efectivo,efectivo##s,plur,2,artificial,5.5839482229202986e-05,plural,grandes,s,El efectivo##s [MASK],"[CLS] , El , efectivo , ##s , [MASK] , [SEP]",single-token,9.793029371952805
1554,obra,obra,sing,1,default,5.775086901849136e-05,singular,grande,s,La obra [MASK],"[CLS] , La , obra , [MASK] , [SEP]",single-token,9.759372160736346
1555,obra,obra,sing,1,default,5.885015070816735e-07,plural,grandes,s,La obra [MASK],"[CLS] , La , obra , [MASK] , [SEP]",single-token,14.345686349362913
1556,obra,okras,plur,3,default,7.599460332130548e-07,singular,grande,s,Las okras [MASK],"[CLS] , Las , o , ##k , ##ras , [MASK] , [SEP]",single-token,14.090018415117479
1557,obra,okras,plur,3,default,1.1843640095321462e-05,plural,grandes,s,Las okras [MASK],"[CLS] , Las , o , ##k , ##ras , [MASK] , [SEP]",single-token,11.343719535275325
1558,obra,obra##s,plur,2,artificial,5.186389898881316e-06,singular,grande,s,La obra##s [MASK],"[CLS] , La , obra , ##s , [MASK] , [SEP]",single-token,12.169472690704112
1559,obra,obra##s,plur,2,artificial,0.00022603770776186138,plural,grandes,s,La obra##s [MASK],"[CLS] , La , obra , ##s , [MASK] , [SEP]",single-token,8.39480872410584
1560,planta,planta,sing,1,default,6.447991472668946e-05,singular,grande,s,La planta [MASK],"[CLS] , La , planta , [MASK] , [SEP]",single-token,9.649156782243676
1561,planta,planta,sing,1,default,1.3769907525329472e-07,plural,grandes,s,La planta [MASK],"[CLS] , La , planta , [MASK] , [SEP]",single-token,15.798195146896699
1562,planta,plantjs,plur,4,default,7.46065040857502e-07,singular,grande,s,Las plantjs [MASK],"[CLS] , Las , plan , ##t , ##j , ##s , [MASK] , [SEP]",single-token,14.108453054407079
1563,planta,plantjs,plur,4,default,1.636018896533642e-05,plural,grandes,s,Las plantjs [MASK],"[CLS] , Las , plan , ##t , ##j , ##s , [MASK] , [SEP]",single-token,11.020659676407943
1564,planta,planta##s,plur,2,artificial,3.035919235117035e-06,singular,grande,s,La planta##s [MASK],"[CLS] , La , planta , ##s , [MASK] , [SEP]",single-token,12.70499630118361
1565,planta,planta##s,plur,2,artificial,7.836095755919814e-05,plural,grandes,s,La planta##s [MASK],"[CLS] , La , planta , ##s , [MASK] , [SEP]",single-token,9.454184744962621
1566,delegado,delegado,sing,1,default,2.4043681605689926e-06,singular,grande,s,El delegado [MASK],"[CLS] , El , delegado , [MASK] , [SEP]",single-token,12.93822340802139
1567,delegado,delegado,sing,1,default,9.77697700577096e-10,plural,grandes,s,El delegado [MASK],"[CLS] , El , delegado , [MASK] , [SEP]",single-token,20.745820593289285
1568,delegado,debegados,plur,2,default,1.5225739957713813e-07,singular,grande,s,Los debegados [MASK],"[CLS] , Los , debe , ##gados , [MASK] , [SEP]",single-token,15.697693330045542
1569,delegado,debegados,plur,2,default,7.569083209091332e-06,plural,grandes,s,Los debegados [MASK],"[CLS] , Los , debe , ##gados , [MASK] , [SEP]",single-token,11.791438606291496
1570,delegado,delegado##s,plur,2,artificial,3.706387730062488e-08,singular,grande,s,El delegado##s [MASK],"[CLS] , El , delegado , ##s , [MASK] , [SEP]",single-token,17.110622999310646
1571,delegado,delegado##s,plur,2,artificial,6.656363211732241e-07,plural,grandes,s,El delegado##s [MASK],"[CLS] , El , delegado , ##s , [MASK] , [SEP]",single-token,14.222522379857901
1572,isla,isla,sing,1,default,0.0003248330904170871,singular,grande,s,La isla [MASK],"[CLS] , La , isla , [MASK] , [SEP]",single-token,8.032199075503149
1573,isla,isla,sing,1,default,1.0199465805271757e-06,plural,grandes,s,La isla [MASK],"[CLS] , La , isla , [MASK] , [SEP]",single-token,13.795760304071738
1574,isla,isgas,plur,2,default,4.3003723249057657e-07,singular,grande,s,Las isgas [MASK],"[CLS] , Las , is , ##gas , [MASK] , [SEP]",single-token,14.65939404481987
1575,isla,isgas,plur,2,default,2.9987133530084975e-05,plural,grandes,s,Las isgas [MASK],"[CLS] , Las , is , ##gas , [MASK] , [SEP]",single-token,10.414742150628951
1576,isla,isla##s,plur,2,artificial,1.3660104741575196e-05,singular,grande,s,La isla##s [MASK],"[CLS] , La , isla , ##s , [MASK] , [SEP]",single-token,11.20103103609296
1577,isla,isla##s,plur,2,artificial,0.00042602320900186896,plural,grandes,s,La isla##s [MASK],"[CLS] , La , isla , ##s , [MASK] , [SEP]",single-token,7.761016731953907
1578,tiempo,tiempo,sing,1,default,2.7650930860545486e-05,singular,grande,s,El tiempo [MASK],"[CLS] , El , tiempo , [MASK] , [SEP]",single-token,10.495851164720099
1579,tiempo,tiempo,sing,1,default,1.5674906705953617e-07,plural,grandes,s,El tiempo [MASK],"[CLS] , El , tiempo , [MASK] , [SEP]",single-token,15.668619609224386
1580,tiempo,tiempoq,plur,2,default,7.297258264316042e-08,singular,grande,s,Los tiempoq [MASK],"[CLS] , Los , tiempo , ##q , [MASK] , [SEP]",single-token,16.43318204657662
1581,tiempo,tiempoq,plur,2,default,3.929085778509034e-06,plural,grandes,s,Los tiempoq [MASK],"[CLS] , Los , tiempo , ##q , [MASK] , [SEP]",single-token,12.447103785478387
1582,tiempo,tiempo##s,plur,2,artificial,2.7457631404104177e-06,singular,grande,s,El tiempo##s [MASK],"[CLS] , El , tiempo , ##s , [MASK] , [SEP]",single-token,12.805451510562223
1583,tiempo,tiempo##s,plur,2,artificial,0.0001275946560781449,plural,grandes,s,El tiempo##s [MASK],"[CLS] , El , tiempo , ##s , [MASK] , [SEP]",single-token,8.96665206819591
1584,socio,socio,sing,1,default,2.3499890176026383e-06,singular,grande,s,El socio [MASK],"[CLS] , El , socio , [MASK] , [SEP]",single-token,12.961099903179706
1585,socio,socio,sing,1,default,3.890918698346013e-09,plural,grandes,s,El socio [MASK],"[CLS] , El , socio , [MASK] , [SEP]",single-token,19.364620537959002
1586,socio,locios,plur,2,default,2.1029016750162555e-07,singular,grande,s,Los locios [MASK],"[CLS] , Los , loc , ##ios , [MASK] , [SEP]",single-token,15.374777509959292
1587,socio,locios,plur,2,default,3.746111542568542e-05,plural,grandes,s,Los locios [MASK],"[CLS] , Los , loc , ##ios , [MASK] , [SEP]",single-token,10.192207084945153
1588,socio,socio##s,plur,2,artificial,3.0856014632263395e-07,singular,grande,s,El socio##s [MASK],"[CLS] , El , socio , ##s , [MASK] , [SEP]",single-token,14.991349048835266
1589,socio,socio##s,plur,2,artificial,6.0498273342091125e-06,plural,grandes,s,El socio##s [MASK],"[CLS] , El , socio , ##s , [MASK] , [SEP]",single-token,12.015480826128938
1590,documento,documento,sing,1,default,1.0891698366322089e-05,singular,grande,s,El documento [MASK],"[CLS] , El , documento , [MASK] , [SEP]",single-token,11.42750967667595
1591,documento,documento,sing,1,default,4.146590626419311e-08,plural,grandes,s,El documento [MASK],"[CLS] , El , documento , [MASK] , [SEP]",single-token,16.99839428315781
1592,documento,documendos,plur,3,default,8.550568963983096e-08,singular,grande,s,Los documendos [MASK],"[CLS] , Los , docu , ##mendo , ##s , [MASK] , [SEP]",single-token,16.27468291772265
1593,documento,documendos,plur,3,default,1.0082327207783237e-05,plural,grandes,s,Los documendos [MASK],"[CLS] , Los , docu , ##mendo , ##s , [MASK] , [SEP]",single-token,11.504726448180284
1594,documento,documento##s,plur,2,artificial,2.1153823581698816e-06,singular,grande,s,El documento##s [MASK],"[CLS] , El , documento , ##s , [MASK] , [SEP]",single-token,13.06627497780082
1595,documento,documento##s,plur,2,artificial,3.648677738965489e-05,plural,grandes,s,El documento##s [MASK],"[CLS] , El , documento , ##s , [MASK] , [SEP]",single-token,10.218560626306154
1596,acto,acto,sing,1,default,4.381574399303645e-06,singular,grande,s,El acto [MASK],"[CLS] , El , acto , [MASK] , [SEP]",single-token,12.338102446267467
1597,acto,acto,sing,1,default,4.215283677666548e-09,plural,grandes,s,El acto [MASK],"[CLS] , El , acto , [MASK] , [SEP]",single-token,19.28454894581977
1598,acto,actov,plur,2,default,3.723652941545197e-09,singular,grande,s,Los actov [MASK],"[CLS] , Los , acto , ##v , [MASK] , [SEP]",single-token,19.408560676948312
1599,acto,actov,plur,2,default,5.248023171589011e-07,plural,grandes,s,Los actov [MASK],"[CLS] , Los , acto , ##v , [MASK] , [SEP]",single-token,14.460244184008252
1600,acto,acto##s,plur,2,artificial,2.66101073975733e-06,singular,grande,s,El acto##s [MASK],"[CLS] , El , acto , ##s , [MASK] , [SEP]",single-token,12.836804529991399
1601,acto,acto##s,plur,2,artificial,3.070650200243108e-05,plural,grandes,s,El acto##s [MASK],"[CLS] , El , acto , ##s , [MASK] , [SEP]",single-token,10.391036134185667
1602,comentario,comentario,sing,1,default,1.1727166565833613e-05,singular,grande,s,El comentario [MASK],"[CLS] , El , comentario , [MASK] , [SEP]",single-token,11.353602478967764
1603,comentario,comentario,sing,1,default,6.649168682315576e-08,plural,grandes,s,El comentario [MASK],"[CLS] , El , comentario , [MASK] , [SEP]",single-token,16.526188907277135
1604,comentario,comentarhos,plur,2,default,1.4333799924770574e-07,singular,grande,s,Los comentarhos [MASK],"[CLS] , Los , comentar , ##hos , [MASK] , [SEP]",single-token,15.758060364565777
1605,comentario,comentarhos,plur,2,default,5.144707756699063e-05,plural,grandes,s,Los comentarhos [MASK],"[CLS] , Los , comentar , ##hos , [MASK] , [SEP]",single-token,9.874956898716512
1606,comentario,comentario##s,plur,2,artificial,2.1017060589656467e-06,singular,grande,s,El comentario##s [MASK],"[CLS] , El , comentario , ##s , [MASK] , [SEP]",single-token,13.07276113402923
1607,comentario,comentario##s,plur,2,artificial,4.711986184702255e-05,plural,grandes,s,El comentario##s [MASK],"[CLS] , El , comentario , ##s , [MASK] , [SEP]",single-token,9.96281595056449
1608,parlamentario,parlamentario,sing,1,default,4.961046215612441e-06,singular,grande,s,El parlamentario [MASK],"[CLS] , El , parlamentario , [MASK] , [SEP]",single-token,12.213893908903138
1609,parlamentario,parlamentario,sing,1,default,4.978420875545453e-08,plural,grandes,s,El parlamentario [MASK],"[CLS] , El , parlamentario , [MASK] , [SEP]",single-token,16.81556799646447
1610,parlamentario,parlamentaruos,plur,4,default,1.3815025567964767e-07,singular,grande,s,Los parlamentaruos [MASK],"[CLS] , Los , parlament , ##ar , ##uo , ##s , [MASK] , [SEP]",single-token,15.794923934839302
1611,parlamentario,parlamentaruos,plur,4,default,6.60801561025437e-06,plural,grandes,s,Los parlamentaruos [MASK],"[CLS] , Los , parlament , ##ar , ##uo , ##s , [MASK] , [SEP]",single-token,11.927227159421758
1612,parlamentario,parlamentario##s,plur,2,artificial,1.8985791712111677e-06,singular,grande,s,El parlamentario##s [MASK],"[CLS] , El , parlamentario , ##s , [MASK] , [SEP]",single-token,13.174404756162932
1613,parlamentario,parlamentario##s,plur,2,artificial,3.035178451682441e-05,plural,grandes,s,El parlamentario##s [MASK],"[CLS] , El , parlamentario , ##s , [MASK] , [SEP]",single-token,10.402655244268864
1614,tormenta,tormenta,sing,1,default,0.00041711924131959677,singular,grande,s,La tormenta [MASK],"[CLS] , La , tormenta , [MASK] , [SEP]",single-token,7.782138426634791
1615,tormenta,tormenta,sing,1,default,1.0714862810345949e-06,plural,grandes,s,La tormenta [MASK],"[CLS] , La , tormenta , [MASK] , [SEP]",single-token,13.746463825628888
1616,tormenta,tormentam,plur,2,default,2.9290779366419883e-06,singular,grande,s,Las tormentam [MASK],"[CLS] , Las , tormenta , ##m , [MASK] , [SEP]",single-token,12.740822881854726
1617,tormenta,tormentam,plur,2,default,7.322967576328665e-05,plural,grandes,s,Las tormentam [MASK],"[CLS] , Las , tormenta , ##m , [MASK] , [SEP]",single-token,9.521909812549785
1618,tormenta,tormenta##s,plur,2,artificial,8.260698450612836e-06,singular,grande,s,La tormenta##s [MASK],"[CLS] , La , tormenta , ##s , [MASK] , [SEP]",single-token,11.704001415820656
1619,tormenta,tormenta##s,plur,2,artificial,0.00026849875575862825,plural,grandes,s,La tormenta##s [MASK],"[CLS] , La , tormenta , ##s , [MASK] , [SEP]",single-token,8.22266427807217
1620,asiento,asiento,sing,1,default,0.00013154758198652416,singular,grande,s,El asiento [MASK],"[CLS] , El , asiento , [MASK] , [SEP]",single-token,8.936141931593129
1621,asiento,asiento,sing,1,default,3.1459819638257613e-07,plural,grandes,s,El asiento [MASK],"[CLS] , El , asiento , [MASK] , [SEP]",single-token,14.97196957938833
1622,asiento,asiqntos,plur,4,default,2.2469987470685737e-07,singular,grande,s,Los asiqntos [MASK],"[CLS] , Los , asi , ##q , ##nto , ##s , [MASK] , [SEP]",single-token,15.308500215357164
1623,asiento,asiqntos,plur,4,default,2.2464737412519753e-05,plural,grandes,s,Los asiqntos [MASK],"[CLS] , Los , asi , ##q , ##nto , ##s , [MASK] , [SEP]",single-token,10.703563704247623
1624,asiento,asiento##s,plur,2,artificial,3.875567017530557e-06,singular,grande,s,El asiento##s [MASK],"[CLS] , El , asiento , ##s , [MASK] , [SEP]",single-token,12.46081857875907
1625,asiento,asiento##s,plur,2,artificial,5.508567119250074e-05,plural,grandes,s,El asiento##s [MASK],"[CLS] , El , asiento , ##s , [MASK] , [SEP]",single-token,9.806620926577317
1626,comienzo,comienzo,sing,1,default,3.100439062109217e-05,singular,grande,s,El comienzo [MASK],"[CLS] , El , comienzo , [MASK] , [SEP]",single-token,10.381381730569668
1627,comienzo,comienzo,sing,1,default,1.2025347473354486e-07,plural,grandes,s,El comienzo [MASK],"[CLS] , El , comienzo , [MASK] , [SEP]",single-token,15.933664032464964
1628,comienzo,comiwnzos,plur,5,default,3.0107512429822236e-06,singular,grande,s,Los comiwnzos [MASK],"[CLS] , Los , com , ##i , ##w , ##n , ##zos , [MASK] , [SEP]",single-token,12.713320927957872
1629,comienzo,comiwnzos,plur,5,default,4.464770609047264e-05,plural,grandes,s,Los comiwnzos [MASK],"[CLS] , Los , com , ##i , ##w , ##n , ##zos , [MASK] , [SEP]",single-token,10.016707627314881
1630,comienzo,comienzo##s,plur,2,artificial,3.0826338388578733e-06,singular,grande,s,El comienzo##s [MASK],"[CLS] , El , comienzo , ##s , [MASK] , [SEP]",single-token,12.689726183918491
1631,comienzo,comienzo##s,plur,2,artificial,7.163761620176956e-05,plural,grandes,s,El comienzo##s [MASK],"[CLS] , El , comienzo , ##s , [MASK] , [SEP]",single-token,9.543890256007545
1632,logro,logro,sing,1,default,0.00028972557629458606,singular,grande,s,El logro [MASK],"[CLS] , El , logro , [MASK] , [SEP]",single-token,8.146576371636863
